,Ram,Weight,Price,Gaming,Netbook,Notebook,Ultrabook,Workstation,Intel,Nvidia,Mac,Windows
816,16,1.29,11.470547260182666,0,0,0,1,0,1,0,0,1
817,4,1.23,9.928804360519916,0,1,0,0,0,1,0,0,0
818,16,4.36,11.801613023751164,1,0,0,0,0,0,1,0,1
819,4,1.76,10.602278775481158,0,0,1,0,0,1,0,0,1
820,4,2.1,10.169762314876662,0,0,1,0,0,1,0,0,1
821,4,1.25,10.969494001455322,0,0,0,1,0,1,0,0,1
822,8,1.13,11.799206957067089,0,0,0,1,0,1,0,0,1
823,8,2.4,11.064804181259648,1,0,0,0,0,0,1,0,1
824,8,1.13,11.511924964636645,0,0,0,1,0,1,0,0,1
825,4,1.75,10.188167121983652,0,0,1,0,0,1,0,0,1
826,8,1.1,11.189329334350775,0,0,0,0,0,1,0,0,1
827,4,1.76,10.34717287346399,0,0,1,0,0,1,0,0,1
828,4,1.35,9.84767881570755,0,1,0,0,0,1,0,0,0
829,8,1.5,10.403666298916727,0,0,1,0,0,1,0,0,1
830,32,3.49,12.587882562739948,1,0,0,0,0,0,1,0,1
831,16,1.1,11.624777346052769,0,0,0,1,0,1,0,0,1
832,4,2.1,10.227464909398025,0,0,1,0,0,0,1,0,0
833,8,1.7,11.053902605789805,0,0,1,0,0,1,0,0,1
834,8,1.32,11.38409159312676,0,0,1,0,0,1,0,0,1
835,16,3.21,11.903833710189655,1,0,0,0,0,0,1,0,1
836,16,2.9,11.76667053684216,1,0,0,0,0,0,1,0,1
837,4,2.0,10.481345086360362,0,0,1,0,0,1,0,0,1
838,4,1.5,9.759386208561873,0,0,1,0,0,1,0,0,0
839,8,2.3,10.3556835631319,0,0,1,0,0,1,0,0,1
840,16,2.73,11.470547260182666,1,0,0,0,0,0,1,0,1
841,32,4.42,12.0059347920825,1,0,0,0,0,0,1,0,1
842,8,2.63,10.78900562574303,0,0,1,0,0,0,1,0,1
843,8,2.18,10.546429982871398,0,0,1,0,0,1,0,0,1
844,8,1.54,11.509254736080766,0,0,0,1,0,1,0,0,1
845,4,2.18,10.580858947180335,0,0,1,0,0,0,0,0,1
846,4,1.4,10.397183294038651,0,0,0,0,0,1,0,0,0
847,8,1.45,10.908984051962848,0,0,0,1,0,0,1,0,1
848,8,1.28,11.706175092295874,0,0,0,0,0,1,0,0,1
849,8,1.54,11.267217235406594,0,0,0,1,0,1,0,0,1
850,4,1.86,9.67600459962282,0,0,1,0,0,1,0,0,0
851,16,2.1,11.52464373704442,1,0,0,0,0,0,1,0,1
852,8,2.83,10.738290533164012,0,0,1,0,0,0,0,0,0
853,8,1.96,11.526747893528285,0,0,0,1,0,0,1,0,1
854,8,2.3,10.643789274649537,0,0,1,0,0,0,1,0,1
855,8,1.9,10.826745953725876,0,0,1,0,0,1,0,0,1
856,4,2.0,10.082583913974387,0,0,1,0,0,1,0,0,1
857,8,1.28,11.822932862391925,0,0,0,0,0,1,0,0,1
858,8,1.62,10.450993742936223,0,0,1,0,0,1,0,0,1
859,4,2.2,10.126163794678414,0,0,1,0,0,1,0,0,0
860,8,2.3,10.7215735450074,0,0,1,0,0,1,0,0,1
861,8,1.84,11.18267988243989,0,0,1,0,0,0,0,0,1
862,4,1.05,11.134075023561454,0,0,1,0,0,1,0,0,1
863,8,2.5,10.900173422280696,1,0,0,0,0,0,1,0,0
864,16,1.29,11.68979217108122,0,0,0,1,0,1,0,0,1
865,4,2.07,10.78900562574303,0,0,1,0,0,1,0,0,1
866,8,1.2,10.974070668482735,0,0,0,1,0,1,0,0,1
867,8,1.37,11.551145677789926,0,0,0,0,0,1,0,0,1
868,8,1.56,10.780175546294757,0,0,1,0,0,1,0,0,1
869,8,2.23,11.458805442305984,0,0,0,0,1,0,1,0,1
870,4,2.38,10.9368570721423,0,0,1,0,0,1,0,0,1
871,4,2.2,10.147261623643049,0,0,1,0,0,0,0,0,0
872,8,2.0,11.211180167298885,0,0,1,0,0,1,0,0,1
873,4,1.44,10.575431525444971,0,0,1,0,0,1,0,0,1
874,16,1.23,11.49796125761926,0,0,0,1,0,0,1,0,1
875,8,1.6,11.408044834149251,0,0,0,1,0,1,0,0,1
876,4,2.0,9.964497380151284,0,0,1,0,0,1,0,0,0
877,8,1.28,10.81610755552082,0,0,0,1,0,0,1,0,1
878,4,2.18,10.79174911168878,0,0,1,0,0,0,1,0,1
879,4,2.04,10.70777173269934,0,0,1,0,0,1,0,0,1
880,4,1.28,11.41394455627644,0,0,0,0,0,1,0,0,1
881,4,2.3,10.504687851059666,0,0,0,0,0,1,0,0,1
882,4,1.65,9.827763506006608,0,0,1,0,0,1,0,0,1
883,8,2.2,10.481345086360362,0,0,1,0,0,0,1,0,1
884,4,2.2,9.88635767027266,0,0,1,0,0,1,0,0,1
885,4,1.28,11.470547260182666,0,0,0,0,0,1,0,0,1
886,4,2.18,10.09739572450197,0,0,1,0,0,0,0,0,0
887,12,2.2,11.198054049689478,1,0,0,0,0,0,1,0,1
888,4,1.25,9.669293165034832,0,1,0,0,0,1,0,0,0
889,4,2.8,9.91309723131456,0,0,1,0,0,0,0,0,1
890,4,1.95,11.118388427393754,0,0,1,0,0,1,0,0,1
891,16,1.42,11.219074000897615,0,0,0,0,0,1,0,0,1
892,8,1.17,11.413356147904066,0,0,0,1,0,1,0,0,1
893,8,1.32,11.470547260182666,0,0,0,1,0,1,0,0,1
894,16,2.43,11.857498515504204,1,0,0,0,0,0,1,0,1
895,8,1.05,11.271974295006054,0,0,1,0,0,1,0,0,1
896,8,2.62,10.809669765045973,1,0,0,0,0,0,1,0,0
897,8,2.04,10.777955789556444,0,0,1,0,0,0,1,0,1
898,4,2.18,10.395555954379276,0,0,1,0,0,0,0,0,1
899,8,1.9,10.81610755552082,0,0,1,0,0,1,0,0,1
900,8,1.24,11.582992127736915,0,0,0,0,0,1,0,0,1
901,32,3.58,11.129394827810977,1,0,0,0,0,0,1,0,1
902,16,1.22,11.383485348791732,0,0,0,0,0,1,0,0,1
903,8,1.13,11.600668174471034,0,0,0,1,0,1,0,0,1
904,8,1.95,11.557785126252114,0,0,1,0,0,1,0,0,1
905,16,1.08,11.624777346052769,0,0,0,1,0,1,0,0,1
906,8,1.26,11.277383368370064,0,1,0,0,0,1,0,0,1
907,4,2.2,9.858883414720411,0,0,1,0,0,1,0,0,0
908,8,2.6,10.646327347078008,0,0,1,0,0,0,1,0,1
909,8,0.98,11.52464373704442,0,0,0,1,0,1,0,0,1
910,8,1.6,11.06979587215689,0,0,1,0,0,1,0,0,1
911,8,1.09,12.01471841670537,0,0,0,1,0,1,0,0,1
912,6,2.2,10.646327347078008,0,0,1,0,0,0,1,0,1
913,8,2.04,10.902128245864017,0,0,1,0,0,0,1,0,1
914,4,2.4,10.188167121983652,0,0,1,0,0,1,0,0,1
915,4,1.44,10.756618652168314,0,0,1,0,0,1,0,0,1
916,8,1.49,10.842494310694017,0,0,1,0,0,1,0,0,1
917,16,2.7,11.352694739066088,1,0,0,0,0,0,1,0,1
918,16,2.6,11.18267988243989,1,0,0,0,0,0,1,0,1
919,8,2.2,10.996564630149608,1,0,0,0,0,0,1,0,1
920,4,2.18,10.504965265847654,0,0,1,0,0,0,0,0,1
921,8,1.84,11.143362500418624,0,0,0,1,0,0,0,0,1
922,8,1.39,11.02220830408089,0,0,0,1,0,1,0,0,1
923,16,2.4,11.563884703567355,0,0,1,0,0,0,1,0,1
924,8,1.37,11.484896292248726,0,0,0,0,0,1,0,0,1
925,4,1.95,10.56846856468972,0,0,1,0,0,1,0,0,1
926,8,1.36,11.38409159312676,0,0,0,1,0,1,0,0,1
927,8,2.31,11.036037392231934,0,0,1,0,0,1,0,0,1
928,4,2.18,10.538089862097848,0,0,1,0,0,1,0,0,1
929,4,1.95,11.02220830408089,0,0,1,0,0,1,0,0,1
930,4,2.2,9.70890230312988,0,0,1,0,0,1,0,0,1
931,4,1.26,11.340108040487776,0,0,0,1,0,1,0,0,1
932,4,1.86,9.641641633704324,0,0,1,0,0,1,0,0,0
933,16,1.3,11.470547260182666,0,0,0,0,0,1,0,0,1
934,4,1.47,10.983161640183988,0,0,1,0,0,1,0,0,1
935,8,1.26,11.395540949893968,0,1,0,0,0,1,0,0,1
936,4,2.18,10.30099467974321,0,0,1,0,0,1,0,0,1
937,8,2.2,11.064804181259648,1,0,0,0,0,0,1,0,1
938,8,1.36,11.377402604975964,0,0,0,1,0,1,0,0,1
939,16,4.36,11.89782208458538,1,0,0,0,0,0,1,0,1
940,8,2.75,11.219074000897615,1,0,0,0,0,0,1,0,1
941,4,2.8,10.2484380327783,0,0,1,0,0,0,1,0,1
942,4,2.23,10.403666298916727,0,0,1,0,0,1,0,0,1
943,8,2.2,10.99575173454406,0,0,1,0,0,1,0,0,1
944,8,1.1,11.144911042902732,0,0,0,0,0,1,0,0,1
945,16,2.5,10.882315804880689,1,0,0,0,0,0,0,0,1
946,8,1.36,11.27007418585674,0,0,0,1,0,1,0,0,1
947,8,2.2,10.50497986449436,0,0,1,0,0,0,1,0,0
948,4,2.36,10.46628456073464,0,0,1,0,0,0,0,0,1
949,4,1.68,9.83063294843456,0,0,1,0,0,1,0,0,0
950,8,2.0,11.69380197819145,0,0,0,0,1,0,1,0,1
951,8,1.36,11.45711672814165,0,0,0,1,0,1,0,0,1
952,8,1.2,11.261752740934517,0,0,1,0,0,1,0,0,1
953,8,1.2,11.030873869571886,0,0,0,0,0,1,0,0,0
954,8,1.7,11.281414342976868,0,0,0,1,0,1,0,0,1
955,16,4.36,12.031987793755118,1,0,0,0,0,0,1,0,1
956,8,1.24,11.52464373704442,0,0,0,0,0,1,0,0,1
957,4,1.45,10.62842405558548,0,0,0,0,0,1,0,0,1
958,8,1.3,11.120757161229305,0,0,0,1,0,1,0,0,1
959,4,1.25,9.93914036985058,0,0,0,0,0,1,0,0,0
960,8,1.2,11.311846686253432,0,0,1,0,0,1,0,0,1
961,8,1.36,11.448630114264333,0,0,0,1,0,1,0,0,1
962,12,2.4,10.892276046585742,0,0,1,0,0,0,1,0,1
963,8,1.1,11.465531925066934,0,0,0,1,0,1,0,0,1
964,8,2.04,10.716671227805325,0,0,1,0,0,0,1,0,1
965,4,2.25,10.118930877053268,0,0,1,0,0,0,0,0,0
966,4,1.9,10.690944412566814,0,0,1,0,0,1,0,0,1
967,4,2.04,10.50497986449436,0,0,1,0,0,1,0,0,1
968,32,4.42,12.030401247333158,1,0,0,0,0,0,1,0,1
969,6,2.4,10.519472871796928,0,0,1,0,0,0,1,0,1
970,16,1.22,11.52464373704442,0,0,0,0,0,1,0,0,1
971,8,1.5,11.55778003196968,0,0,0,1,0,1,0,0,1
972,32,4.42,11.91293572239543,1,0,0,0,0,0,1,0,1
973,8,1.95,11.048830743691845,0,0,1,0,0,1,0,0,1
974,16,2.73,11.601107316686976,1,0,0,0,0,0,1,0,1
975,8,2.04,10.862092668762644,0,0,1,0,0,0,1,0,1
976,4,1.7,10.885314307876945,0,0,1,0,0,1,0,0,1
977,16,2.3,11.470547260182666,0,0,0,0,0,0,1,0,1
978,6,2.04,10.336863503805128,0,0,1,0,0,1,0,0,1
979,16,2.99,11.442360501250736,1,0,0,0,0,0,1,0,1
980,12,2.19,11.144911042902732,0,0,0,0,0,1,0,0,1
981,4,1.2,11.061462490597744,0,0,1,0,0,1,0,0,1
982,6,2.2,10.283659467741664,0,0,1,0,0,0,0,0,1
983,4,2.3,10.450993742936223,0,0,1,0,0,1,0,0,1
984,4,1.75,10.794485091507656,0,0,1,0,0,1,0,0,1
985,4,2.25,10.370822624347584,0,0,1,0,0,0,0,0,1
986,8,2.04,10.667644768738764,0,0,1,0,0,1,0,0,1
987,8,2.5,11.056428922922915,1,0,0,0,0,0,1,0,1
988,8,2.36,10.594300009749354,0,0,1,0,0,0,0,0,1
989,8,1.6,10.99575173454406,0,0,1,0,0,1,0,0,1
990,8,0.97,11.529371878240363,0,1,0,0,0,1,0,0,1
991,4,2.1,10.188167121983652,0,0,1,0,0,0,0,0,1
992,4,1.9,9.576276649067632,0,0,1,0,0,1,0,0,0
993,8,2.3,11.18267988243989,0,0,1,0,0,1,0,0,1
994,8,1.68,10.765658261746038,0,0,0,0,0,1,0,0,1
995,8,1.4,11.02307824758943,0,0,1,0,0,1,0,0,1
996,8,1.11,11.18267988243989,0,0,0,1,0,1,0,0,1
997,4,2.4,9.915732278952564,0,0,1,0,0,1,0,0,1
998,16,2.5,11.470547260182666,1,0,0,0,0,0,1,0,1
999,8,1.48,11.6200017877887,0,0,0,1,0,1,0,0,1
1000,8,2.7,11.114428026177658,1,0,0,0,0,0,1,0,1
1001,8,1.34,11.056428922922915,0,0,1,0,0,1,0,0,1
1002,4,2.18,10.280009828654116,0,0,1,0,0,1,0,0,1
1003,4,1.64,10.633572072102885,0,0,1,0,0,1,0,0,1
1004,4,1.2,11.061462490597744,0,0,1,0,0,1,0,0,1
1005,4,1.48,10.978617394068182,0,0,1,0,0,1,0,0,1
1006,4,1.95,11.06979587215689,0,0,1,0,0,1,0,0,1
1007,8,1.43,11.254189968552817,0,0,0,1,0,1,0,0,1
1008,8,1.64,10.931401459017524,0,0,1,0,0,0,1,0,1
1009,4,1.64,10.503518943854685,0,0,1,0,0,1,0,0,1
1010,8,2.65,10.83096982484206,1,0,0,0,0,0,1,0,1
1011,4,1.26,11.314449160071012,0,0,0,1,0,1,0,0,1
1012,4,1.48,11.34705032144641,0,0,1,0,0,1,0,0,1
1013,8,1.54,11.518415853167008,0,0,0,1,0,1,0,0,1
1014,4,1.49,10.660172753900062,0,0,1,0,0,1,0,0,1
1015,8,1.5,11.07393666482292,0,0,1,0,0,1,0,0,1
1016,4,2.04,10.621938553982543,0,0,1,0,0,1,0,0,1
1017,16,2.4,11.971204630519404,0,0,1,0,0,0,1,0,1
1018,8,1.47,11.28209242517164,0,0,1,0,0,1,0,0,1
1019,8,1.43,11.684869359618002,0,0,1,0,0,1,0,0,1
1020,4,2.08,10.655147649183531,0,0,0,0,0,1,0,0,1
1021,8,1.2,11.34705032144641,0,0,0,1,0,1,0,0,1
1022,8,1.11,11.02220830408089,0,0,1,0,0,1,0,0,1
1023,8,1.64,11.053421883178572,0,0,1,0,0,0,1,0,1
1024,8,2.09,10.928710232504155,0,0,1,0,0,1,0,0,1
1025,4,1.26,11.32736089528991,0,0,0,1,0,1,0,0,1
1026,4,2.31,11.056428922922915,0,0,1,0,0,1,0,0,1
1027,4,1.95,10.941585213338248,0,0,1,0,0,1,0,0,1
1028,8,1.29,11.368208546953756,0,0,0,1,0,1,0,0,1
1029,8,2.63,10.9602773463504,0,0,1,0,0,0,1,0,1
1030,4,1.64,10.85594510841814,0,0,1,0,0,1,0,0,1
1031,6,2.1,9.989276182274937,0,0,1,0,0,0,0,0,1
1032,8,2.7,11.058781074545012,1,0,0,0,0,0,1,0,1
1033,8,1.95,11.061462490597744,0,0,1,0,0,1,0,0,1
1034,8,1.84,11.089508999068563,0,0,1,0,0,1,0,0,1
1035,8,1.26,11.18267988243989,0,0,0,1,0,1,0,0,1
1036,4,2.04,10.584910269399517,0,0,1,0,0,1,0,0,1
1037,8,1.47,11.428543355697592,0,0,0,1,0,1,0,0,1
1038,8,2.09,10.944364366779205,0,0,1,0,0,1,0,0,1
1039,8,1.64,10.893771459117888,0,0,1,0,0,1,0,0,1
1040,4,1.8,10.717261720884188,0,0,0,0,0,1,0,0,1
1041,2,1.45,9.326470842899342,0,0,1,0,0,1,0,0,1
1042,16,2.4,11.237488118934884,0,0,1,0,0,0,1,0,1
1043,8,2.3,10.93172544442196,0,0,1,0,0,1,0,0,1
1044,4,1.54,10.88331630521427,0,0,1,0,0,1,0,0,1
1045,8,1.84,11.626842862666368,0,0,1,0,0,1,0,0,1
1046,8,1.43,11.26789820240601,0,0,1,0,0,1,0,0,1
1047,16,3.78,11.318754369272693,1,0,0,0,0,0,1,0,1
1048,16,4.6,11.711863755958657,1,0,0,0,0,0,1,0,1
1049,4,1.2,9.638174223850264,0,1,0,0,0,1,0,0,0
1050,16,1.1,11.846490622987275,0,0,1,0,0,1,0,0,1
1051,8,1.91,10.862092668762644,0,0,1,0,0,0,1,0,1
1052,8,2.3,10.97315700921406,0,0,0,0,0,1,0,0,1
1053,4,2.04,10.862092668762644,0,0,1,0,0,1,0,0,1
1054,16,1.2,11.696022720831856,0,0,0,1,0,1,0,0,1
1055,4,2.31,10.533971572370383,0,0,1,0,0,1,0,0,1
1056,4,1.96,10.188167121983652,0,0,1,0,0,1,0,0,0
1057,8,2.4,10.082583913974387,0,0,1,0,0,0,0,0,1
1058,12,1.6,11.144911042902732,0,0,0,0,0,1,0,0,1
1059,16,2.94,11.481603204750256,1,0,0,0,0,0,1,0,1
1060,8,2.04,10.950974953688084,0,0,1,0,0,1,0,0,1
1061,16,4.0,10.881314302543595,1,0,0,0,0,0,1,0,0
1062,4,2.25,10.301710499387234,0,0,1,0,0,1,0,0,1
1063,16,2.32,10.873255868299651,0,0,1,0,0,0,0,0,1
1064,16,1.8,11.540318039137862,1,0,0,0,0,0,1,0,1
1065,8,1.29,11.260381938800736,0,0,0,1,0,1,0,0,1
1066,64,3.58,12.263341053320566,1,0,0,0,0,0,1,0,1
1067,8,1.62,10.657682154931749,0,0,0,0,0,1,0,0,1
1068,16,3.21,11.167743084945378,1,0,0,0,0,0,1,0,1
1069,8,0.92,11.145680569681762,0,0,0,1,0,1,0,1,0
1070,4,2.06,10.15346364564591,0,0,1,0,0,1,0,0,1
1071,4,2.31,11.064804181259648,0,0,1,0,0,1,0,0,1
1072,8,1.26,11.064804181259648,0,0,0,1,0,1,0,0,1
1073,8,1.49,10.969494001455322,0,0,1,0,0,1,0,0,1
1074,8,1.3,11.421848531521595,0,0,0,1,0,1,0,0,1
1075,8,3.0,10.46628456073464,0,0,1,0,0,0,0,0,1
1076,4,2.3,10.860047678274915,0,0,1,0,0,0,1,0,1
1077,16,3.78,11.799206957067089,1,0,0,0,0,0,1,0,1
1078,4,2.1,10.267130165790451,0,0,1,0,0,1,0,0,1
1079,4,2.31,10.821440901496183,0,0,1,0,0,1,0,0,1
1080,8,0.99,11.219074000897615,0,0,0,1,0,1,0,0,1
1081,32,4.6,12.05888963501851,1,0,0,0,0,0,1,0,1
1082,4,0.69,10.446778399351528,0,0,0,0,0,1,0,0,1
1083,16,1.3,11.600668174471034,0,0,0,1,0,1,0,0,1
1084,8,2.18,10.59563423276249,0,0,1,0,0,1,0,0,1
1085,4,1.54,10.913835810881007,0,0,1,0,0,1,0,0,1
1086,8,1.9,11.28544251205692,0,0,0,0,1,0,0,0,1
1087,8,1.7,11.064804181259648,0,0,1,0,0,1,0,0,1
1088,4,1.29,10.397183294038651,0,0,1,0,0,1,0,0,0
1089,4,2.4,9.933985719261916,0,0,1,0,0,0,0,0,1
1090,4,2.2,9.950616680806068,0,0,1,0,0,1,0,0,0
1091,4,1.86,9.82197089913809,0,0,1,0,0,1,0,0,0
1092,8,2.7,11.352694739066088,1,0,0,0,0,0,1,0,1
1093,4,1.4,10.682851144184026,0,0,0,1,0,0,0,0,1
1094,4,2.4,11.352694739066088,0,1,0,0,0,1,0,0,1
1095,8,2.4,10.658921971998408,0,0,1,0,0,0,1,0,1
1096,8,2.36,10.435152442572992,0,0,1,0,0,0,0,0,1
1097,8,2.6,11.352694739066088,1,0,0,0,0,0,1,0,1
1098,4,1.96,10.190169124654323,0,0,1,0,0,1,0,0,1
1099,16,4.3,11.715790550995315,1,0,0,0,0,0,1,0,1
1100,4,1.5,11.010081106005767,0,0,0,1,0,1,0,0,1
1101,4,1.5,11.037726951247386,0,0,0,1,0,1,0,0,1
1102,4,2.2,9.317895278196945,0,0,1,0,0,1,0,0,0
1103,8,3.0,11.947682155153789,0,0,0,0,1,0,0,0,1
1104,16,2.4,11.064804181259648,1,0,0,0,0,0,1,0,1
1105,8,1.5,11.229102177820836,0,0,0,1,0,1,0,0,1
1106,8,2.9,11.296213725139731,1,0,0,0,0,0,1,0,1
1107,4,2.1,10.740600003012675,0,0,0,0,0,1,0,0,1
1108,4,2.1,9.962013031516571,0,0,1,0,0,0,0,0,1
1109,16,2.59,11.175239371923306,1,0,0,0,0,0,1,0,1
1110,8,1.16,11.413356147904066,0,0,1,0,0,1,0,0,1
1111,4,2.24,10.620847035233894,0,0,1,0,0,0,0,0,1
1112,4,2.1,10.03701794516015,0,0,1,0,0,1,0,0,1
1113,8,1.16,11.56084210487126,0,0,0,1,0,1,0,0,1
1114,4,0.69,10.283659467741664,0,0,0,0,0,1,0,0,0
1115,8,1.23,11.204674904025437,0,0,0,1,0,1,0,0,1
1116,16,4.6,11.894913580522502,1,0,0,0,0,0,1,0,1
1117,8,1.25,10.911903762066183,0,0,0,1,0,1,0,0,1
1118,16,1.05,11.683522558067624,0,0,0,1,0,1,0,0,1
1119,8,3.52,11.155242401621267,1,0,0,0,0,0,1,0,1
1120,4,1.35,9.253675685462651,0,0,1,0,0,1,0,0,1
1121,8,1.16,11.408044834149251,0,0,1,0,0,1,0,0,1
1122,8,1.43,11.29741074002049,0,0,1,0,0,1,0,0,1
1123,4,2.09,10.236346354272076,0,0,1,0,0,1,0,0,0
1124,4,2.0,10.050907057320815,0,0,1,0,0,1,0,0,1
1125,8,1.8,11.395540949893968,0,0,0,0,0,1,0,0,1
1126,4,0.69,10.147261623643049,0,0,0,0,0,1,0,0,1
1127,8,1.26,11.52253514374866,0,0,0,1,0,1,0,0,1
1128,8,2.4,10.872255357854844,1,0,0,0,0,0,1,0,0
1129,8,3.35,11.004648590381796,1,0,0,0,0,0,1,0,1
1130,8,2.04,10.419692282932576,0,0,1,0,0,1,0,0,1
1131,8,1.8,11.601341447040118,0,0,0,0,0,0,1,0,1
1132,4,1.5,9.60318213992277,0,0,1,0,0,1,0,0,1
1133,8,1.84,10.598297350181973,0,0,0,1,0,1,0,0,1
1134,4,2.23,10.398807989765654,0,0,1,0,0,0,1,0,1
1135,16,2.5,10.977716980635757,0,0,1,0,0,0,0,0,1
1136,8,3.0,12.256879973855344,0,0,0,0,1,0,1,0,1
1137,8,2.5,10.639970046582542,0,0,1,0,0,0,0,0,1
1138,16,3.78,11.758368289071829,1,0,0,0,0,0,1,0,1
1139,8,1.88,11.658835785532077,0,0,0,1,0,1,0,0,1
1140,16,2.8,11.775314344519382,0,0,0,0,0,1,0,0,1
1141,8,2.4,11.016797696588752,1,0,0,0,0,0,1,0,1
1142,8,1.48,11.37128263483418,0,0,0,0,0,1,0,0,1
1143,8,2.59,11.684869359618002,0,0,0,0,1,0,1,0,1
1144,8,1.48,11.470547260182666,0,0,0,0,0,1,0,0,1
1145,8,2.0,11.52464373704442,0,0,0,0,1,0,1,0,1
1146,8,1.26,11.71489846116146,0,0,0,1,0,1,0,0,1
1147,8,2.18,10.893167621264643,0,0,1,0,0,0,1,0,1
1148,8,1.88,11.340108040487776,0,0,1,0,0,1,0,0,1
1149,8,1.27,11.733039792816312,0,0,0,0,0,1,0,0,1
1150,4,1.9,9.801561133612584,0,0,1,0,0,1,0,0,0
1151,4,1.86,9.669293165034832,0,0,1,0,0,0,0,0,1
1152,8,2.32,10.370822624347584,0,0,1,0,0,0,0,0,0
1153,8,2.62,11.064804181259648,1,0,0,0,0,0,1,0,1
1154,8,2.04,11.694548697992886,0,0,1,0,0,0,1,0,1
1155,4,1.91,10.147031952176633,0,0,1,0,0,0,0,0,1
1156,16,2.7,11.283969856325212,1,0,0,0,0,0,1,0,1
1157,12,1.4,11.715790550995315,0,0,0,1,0,1,0,0,1
1158,8,2.5,10.645680750246626,0,0,1,0,0,0,0,0,1
1159,8,1.48,11.596756189041978,0,0,0,0,0,1,0,0,1
1160,8,1.7,11.288114524334732,0,0,0,1,0,1,0,0,1
1161,16,1.7,11.45373072039192,1,0,0,0,0,0,1,0,1
1162,8,2.62,10.776844060703754,1,0,0,0,0,0,1,0,1
1163,8,2.2,10.104611236292678,0,0,1,0,0,1,0,0,1
1164,4,2.1,10.143056552540132,0,0,1,0,0,1,0,0,0
1165,8,2.62,11.2874471903093,1,0,0,0,0,0,1,0,1
1166,8,1.95,11.212620052356872,0,0,1,0,0,1,0,0,1
1167,4,2.2,10.12402932214978,0,0,1,0,0,0,1,0,1
1168,2,1.44,9.49301392269684,0,0,1,0,0,1,0,0,1
1169,8,2.2,10.70777173269934,1,0,0,0,0,0,1,0,1
1170,8,1.96,10.49618215379083,0,0,1,0,0,1,0,0,1
1171,16,2.1,11.030873869571886,0,0,1,0,0,1,0,0,1
1172,4,2.2,9.88635767027266,0,0,1,0,0,1,0,0,1
1173,4,2.1,9.962013031516571,0,0,1,0,0,1,0,0,0
1174,8,2.2,10.53941655276426,0,0,1,0,0,0,1,0,0
1175,4,2.0,10.620651995737775,0,0,1,0,0,1,0,0,1
1176,4,2.32,10.690944412566814,0,0,1,0,0,1,0,0,1
1177,16,3.31,11.149519345988928,1,0,0,0,0,0,1,0,1
1178,16,1.91,11.650350362059475,1,0,0,0,0,0,1,0,1
1179,4,2.07,10.452533389121816,0,0,1,0,0,1,0,0,1
1180,8,1.36,11.37618160360327,0,0,0,0,0,1,0,0,1
1181,6,1.54,10.698190821087582,0,0,0,1,0,0,1,0,1
1182,8,1.98,10.772395917628929,0,0,1,0,0,0,1,0,0
1183,4,2.1,9.783703516212578,0,0,1,0,0,1,0,0,1
1184,6,2.18,10.658921971998408,0,0,1,0,0,0,1,0,1
1185,8,2.591,10.787906120409612,1,0,0,0,0,0,1,0,1
1186,16,2.09,11.047982926769505,0,0,0,0,0,1,0,0,1
1187,4,2.23,10.513700849999804,0,0,1,0,0,0,1,0,1
1188,8,1.23,10.977716980635757,0,0,0,1,0,1,0,0,0
1189,16,4.2,11.838443060873624,1,0,0,0,0,0,1,0,1
1190,8,2.4,10.683645110085203,1,0,0,0,0,0,1,0,1
1191,4,1.86,10.159709917169616,0,0,1,0,0,1,0,0,1
1192,8,0.92,11.034319178750795,0,0,0,1,0,1,0,1,0
1193,8,1.6,11.064804181259648,0,0,0,0,0,1,0,0,1
1194,12,2.21,11.166237060564342,0,0,1,0,0,0,1,0,1
1195,4,1.9,9.883643964401063,0,0,1,0,0,0,0,0,0
1196,16,4.3,11.648784147353842,1,0,0,0,0,0,1,0,1
1197,4,2.1,9.58136309252813,0,0,1,0,0,1,0,0,0
1198,16,2.43,11.600619368985289,1,0,0,0,0,0,1,0,1
1199,4,2.3,10.188167121983652,0,0,1,0,0,0,0,0,1
1200,8,2.2,10.419692282932576,0,0,1,0,0,0,1,0,0
1201,16,2.0,11.134075023561454,0,0,0,0,0,1,0,0,1
1202,16,1.2,11.869133099737036,0,0,0,1,0,1,0,0,1
1203,8,2.2,11.039464987704202,1,0,0,0,0,0,1,0,1
1204,8,2.36,10.765658261746038,0,0,1,0,0,0,0,0,1
1205,8,1.91,10.336863503805128,0,0,1,0,0,1,0,0,1
1206,4,2.2,9.67600459962282,0,0,1,0,0,0,0,0,1
1207,8,3.3,10.419692282932576,0,0,1,0,0,0,1,0,1
1208,16,2.2,11.7789960831843,1,0,0,0,0,0,1,0,1
1209,8,0.92,11.129394827810977,0,0,0,1,0,1,0,1,0
1210,16,2.2,11.442360501250736,0,0,1,0,0,0,1,0,1
1211,16,2.43,11.550627594890203,1,0,0,0,0,0,1,0,1
1212,8,2.191,10.882315804880689,0,0,0,0,0,1,0,0,1
1213,16,2.9,11.550632725739694,1,0,0,0,0,0,1,0,1
1214,2,1.3,9.134616325446665,0,1,0,0,0,1,0,0,0
1215,4,3.3,10.369151780182763,0,0,1,0,0,0,1,0,1
1216,8,2.8,10.265276597141131,0,0,1,0,0,1,0,0,0
1217,8,2.6,11.1239067701322,1,0,0,0,0,0,1,0,1
1218,8,1.2,11.02220830408089,0,0,0,0,0,1,0,0,1
